pid,rowNum,caption,label
"""xzdo8Xe-_Vn-2jyJQZHRIw""",18830,Yucca fries!,food
"""6s8KoQ4VSg2oUllZDZ_fbw""",18831,NULL,food
"""WbXJcm2wSMH0lPQoxuDLWw""",18832,Chicken fingers and potato wedges,food
"""uiG-l3ibOmjlc04CcgHl1A""",18833,NULL,drink
"""7LAmEx29d8vidxPbv_JmFg""",18834,Taco / Naco Hot Bar Catering with Nebula & BYK Digital,inside
"""nMRyzWNwRfY8oVJZ6Xmhuw""",18835,NULL,food
"""1WY7DCNQAhNy2oOWWVUbRA""",18836,Eddison's Espresso and Tea Bar,inside
"""iSzFyRKKdrbT9VEnCQApcQ""",18837,more seating,outside
"""qf6x79NTNwr_FtZb1GhQRg""",18838,NULL,inside
"""tQ2VjizRcWtiqMEQ4DXdqQ""",18839,Little spicy dry pot,food
"""rjRTNLsuhtl32ayp63kCsQ""",18840,NULL,inside
"""9pPSv_42q640sVZDQrUmaA""",18841,Food boxes caved because of the way it was packaged. This is just one of the boxes.,food
"""798ystiSc2G3xCjoE67Anw""",18842,NULL,food
"""TXP3UeX1p2Vx4PghFE0wGw""",18843,My awesome view from my awesome booth,inside
"""ed6lxxcJJMOiqM0ll0JoBg""",18844,NULL,food
"""NbaMLYfL5Iy2AWAnKU7F8Q""",18845,Mediterranean Veggie Sandwich,food
"""DhZ20ui2WgT9cV2XOfjkPA""",18846,NULL,inside
"""kpSwKr_4aKOIZ7JlHfs35g""",18847,NULL,inside
"""YlcwDT202ldhdOzfwXEECA""",18848,Happy Saturday,food
"""1vmKjBP4pWgCxX-UlNXH9A""",18849,Tampa,outside
"""fozkmyqC6UfaB6thJ_gIkA""",18850,Green Tea-ra-misu,food
"""C0nq_GdXO3HR_BpXzu810Q""",18851,Brewski Burger,food
"""QTFK2ap33UOMrWpXCLHUpg""",18852,NULL,inside
"""xmNJihku76E2YX4YRJWfTA""",18853,Nice looking brewery!,inside
"""6xKT9P70tqGf9X4rTO2Scg""",18854,Disover your hidden agenda in our Private Dining Room Seats 10,inside
"""wMubm01Mw0zwdE55-KN9gg""",18855,Dine room. Welcome,inside
"""XllMUDIgy6LHUbPpJMZ9XA""",18856,NULL,food
"""unrWV5yp6nj8kmZtQGyLvw""",18857,NULL,food
"""tbAvs-e2ht1HNAHwl8EQ6w""",18858,NULL,outside
"""-KJ5aB2JFMh3cBXzte_y1w""",18859,mini pasties with lamb,food
"""rVvWCT3XYlFKi39e3uMmQQ""",18860,THE GOOD PIE,food
"""KSageB1xZeh4wNPzMGFHww""",18861,Inside Space,inside
"""EyTE26BdtW2PcWuKYYaUNw""",18862,NULL,outside
"""Abio4BRTkN7UXiwUxKkg2w""",18863,NULL,food
"""Ar_qtfLXXmqXBaO0wgMs2w""",18864,NULL,inside
"""IzSJ3RH9OAuhe8E8ZFWWxw""",18865,"Creme Brulee Cheesecake, (awesome!)",food
"""4IuqRMtDTtuOqDLBuOaFmg""",18866,NULL,food
"""7kV0S0fbb0ByoxUPTNT_wA""",18867,Venue!,outside
"""FUuyvzhKJVFno3-OP-PAgg""",18868,Credit: Biscuit Love,food
"""m-69a__RyDMJgfmFdPV27A""",18869,Cheesy Bread,food
"""pMCJ6-HCWYYocDsV4tQlEQ""",18870,NULL,inside
"""a16560E_Np15XVyV59NtzQ""",18871,Bar area,inside
"""G8bOvVT11wrakrhAYpn6Jg""",18872,Andouille Sausage Sandwich,food
"""9NLMeNf7WtdLJnwjbFe66A""",18873,NULL,food
"""IUBaGqThNVQZCSOWI5RGaA""",18874,NULL,food
"""1mCnpnu16v4f5EAxVQOfbA""",18875,NULL,food
"""GDJpMelrTbLuRygVKxtuxw""",18876,NULL,food
"""ZFxc1CwfsxFIP0aAY7gCQQ""",18877,Glory Days during Bolts Game!,inside
"""nn11lUyfeRyI3j6teBD6Cg""",18878,Onion Rava Masala Dosa it came first,food
"""TvucO0-KwcYuXYbYgZYiOw""",18879,NULL,food
"""V3OO_zfG-EOJEifB_YeutQ""",18880,NULL,outside
"""TUq2O-o9aAhWOAELiXXyxg""",18881,Outside,outside
"""kJ6-chXflxnCW32XUCEL1w""",18882,NULL,food
"""2HiHKICj9rvYRrx7HBCtyQ""",18883,NULL,food
"""qC_qLdx1L0auxu6ISkmWbQ""",18884,NULL,food
"""xAZa9yxQCi5s1R6cOLfQDw""",18885,NULL,inside
"""MMDO_yUuJPJEHfLfDNT9Jg""",18886,Chicken Cuban Sandwich,food
"""JP7hCdawZvmDVTU4yTptFA""",18887,NULL,outside
"""iFZ8e4oFAt9ft_nONczvmw""",18888,NULL,inside
"""bjE-Wcx34mvqBJhlq1Nymw""",18889,Pionono: fried sweet plantain filled with ground beef and topped with melted cheese,food
"""q6cfC2ZUsRaeKMA4WkG7jw""",18890,NULL,drink
"""npDEZuemiL3hfgaQWrbDtA""",18891,Cobb Salad,food
"""8PyJFs7IWc1Q2BWvh_kPtg""",18892,NULL,food
"""FWIhJqICGwP2t11OjPEPGw""",18893,The Sun is so beautiful,inside
"""9mxpE4BajflYR0-pE0-WPw""",18894,NULL,inside
"""Y44yoI-dgiSjIgHyAJtBBQ""",18895,NULL,food
"""-_XfAFMWcn8O_xLs8z89gA""",18896,Super Asparagus and Hotel Cali,food
"""0g9BGZoj-M4fill6m-HPZg""",18897,NULL,food
"""q2SLPXLU3cU5PGYCz5Xd3w""",18898,NULL,food
"""GrMqNTXWL4pgwI3VSOdKHg""",18899,NULL,food
"""aK1eL3zHyTPapZJONaklrA""",18900,NULL,outside
"""LjBXVO2KzIMrd-LGqV_ttw""",18901,"The Nasty Princess special with a biscuit, gravy, hot chicken and a fried egg with a Bloody to was it down. Mmmmm.",food
"""quR34U96mgSTEXjldBwL8A""",18902,NULL,food
"""-MbKt-gjOMTFE1YRli3VYQ""",18903,NULL,outside
"""Ab8nFwkNm7JuVmYOd73aiQ""",18904,(small) alligator bites,food
"""r1dl1FNSbyWrUDGxFF5jxQ""",18905,NULL,inside
"""E2b6YGvmRXygfh1ENQ3V5A""",18906,Shrimp Mandina,food
"""7D8X0pY4nl3L-eB3HddZeQ""",18907,NULL,food
"""TNDxrDsv1LcOQQ0Jy0NP5g""",18908,The bar.,drink
"""BB3GgtvyhxOMJf2_8bu6wA""",18909,Acai Bowls,food
"""HZ3C_9lqcXZKx9HuyKPaIQ""",18910,NULL,outside
"""Y-Q2e6ST-WjxqXxXuHXGdA""",18911,Hefeweizen beer.,drink
"""_WXNTOzHg5UjQZX-ft2KBA""",18912,amada pig feast: chickpeas,food
"""5S-pCcPi3vREoECzuQ-uTQ""",18913,Main area,inside
"""Qdqh8kWos__VIw9lBIjDkg""",18914,NULL,inside
"""PHMCJLGkVGpr70vnfodWqw""",18915,NULL,food
"""zn_57k5U9pV_2tD-yna7oQ""",18916,"copyright Cynthia Brooks, all rights reserved",inside
"""HmGx7eMhBumgDxLVK0ZPDw""",18917,NULL,food
"""lBteRvzBdDnLxW7cpHz-nQ""",18918,NULL,food
"""Nnbj118rlmemsbTNkCsKJg""",18919,Mambo's Famous Oysters,food
"""4SUrYG6cMtHt5_LpA9U8WQ""",18920,NULL,food
"""cFv2wd91ThCMTA5XsuI8Yw""",18921,NULL,food
"""RGJCp78mtnLZPureLlqpqA""",18922,NULL,food
"""G_ijJ_BNY2pNH4Lyv2fKSA""",18923,NULL,food
"""iQjJgod4zibFdkB-ktKSQg""",18924,First timers,inside
"""-C0pMvpLIEYeMSGOOTwK0Q""",18925,NULL,food
"""3fkd4mEUoRT00bVsbj1PKg""",18926,NULL,food
"""ErH_UdF9Fscuw9RQ3rUUlQ""",18927,NULL,food
"""gK2bLJAFbw2XrHU2pl_09w""",18928,NULL,menu
"""49LQnglpXivU9GD3uIvJIg""",18929,"The Cube lives up to the hype. (Steamed egg, fennel sausage, apple butter, smoked cheddar on a croissant cube bun)",food
"""PETru9wY0sVf2y5LMwirpg""",18930,NULL,outside
"""rSFnMf7axOafK-PfAxy2cA""",18931,Buffalo Chicken Pizza,food
"""XZ4M-w20UUjn_JWZ2HNz1g""",18932,Chicken power bowl with zoodles,food
"""jyy6M-iWrgM5oVCrXC0-hg""",18933,NULL,inside
"""fIjV1rr7TTlJ6Iz-gcc8hw""",18934,Roc the Mic,food
"""k8oVmD7C2H9aD2EIRtmQ9g""",18935,NULL,food
"""4-eygQxdtBti9GKF2ryYvQ""",18936,NULL,menu
"""RPjYYlc2VlJvnjJun7kyQw""",18937,Banana bread pudding,food
"""EaFO-2xiJJLFq0APNDf90g""",18938,Steakhouse Philly,food
"""BqMSQM4AtQjX2ea1_LRDPw""",18939,butterscotch pie...9 out of 10 dentists do not recommend,food
"""_f0I0dimJTWCgHpFJnSjbQ""",18940,NULL,inside
"""Tz5FSb4Qmx01BRfUlF0paA""",18941,NULL,food
"""aUN2OqDz4VUa0QhtDetOmA""",18942,I love N2 Sweet Coffee! I almost come here everyday and have a strawberry bomb plus Eskimo kisses!,inside
"""cvyFYkOQuWb4lhWfeiUIjQ""",18943,NULL,food
"""YTkjhZ-NBNEURcIkKAR_Vg""",18944,NULL,food
"""8lqY7KqJeJ0gHXWVbUqX8A""",18945,NULL,outside
"""O8Uho-6EIVRXEDQxCbzVDw""",18946,NULL,outside
"""peLY4OpxeSDYpXsW9R7FhQ""",18947,NULL,inside
"""fRDyp-9HVcWXmEbPRwxEAQ""",18948,Smoke & Oak Fashion,drink
"""KsElYBREO1k5a_qnzZCx4g""",18949,The bar with live music,inside
"""dcBa-BzbF153EsIjMBohZw""",18950,NULL,inside
"""E3CeWHr5TsEqtyAXcb6pBQ""",18951,NULL,food
"""8_phRPE-juJfgrPslCxgng""",18952,NULL,food
"""pXPY1btmu6pc5jiq8ty7yg""",18953,Double Cone!,food
"""uj6CSJrdeiIvrJTjxTzANw""",18954,NULL,food
"""6rQHD4Bsbpe9UI7m4awAJQ""",18955,"From the brunch menu: avocado, spicy mango, red onion, goat cheese. Yum!",food
"""0QiYPrwTRkPjyZBPGQ80NQ""",18956,NULL,food
"""6Og84ezDEv8MdsOPD54eMw""",18957,Chicken Wrap,food
"""P6cwcFhFKQs0wQzF4gGgzw""",18958,"My husband with Hakan, the owner.",outside
"""ewMJVgme5J5dCIgpPwslFQ""",18959,"Catfish Basket - 12.50 (4/5 spices are on point, def. Could be a bigger filet)",food
"""JNGlei_GkymZ-r-NQ70F-A""",18960,BBQ pork,food
"""JIznsIvhgLEU9a5KcZwFPA""",18961,Dessert case! Spendy but no baking,food
"""zXzV8F-tcsDb3JpWExRiTQ""",18962,NULL,food
"""kF3FIcs-JGou14wG8e6nFA""",18963,Dining room,inside
"""oTbOZcooFDosrHmpOUZokw""",18964,Roasted Cauliflower,food
"""_Qs8kXiIVI-Puz6R-08v1g""",18965,Nashville hot chick'n Collard greens Baked beans Mac and cheese,food
"""yR524MlbkXtFGzFTA7Yj7Q""",18966,NULL,inside
"""EfQ_RO2nGTIvEP81p36GfQ""",18967,Awesome fish tacos,food
"""sIJ-rDK29XMVPSKF0Jrijw""",18968,"A crazy time with Gail, Amanda,Ryan and Haley",inside
"""_4Q4V2gOVH7oUqdlK9Udhw""",18969,NULL,food
"""nZuGmBULbqbp169F4EK6fA""",18970,S+S cheeseburger,food
"""w8XuyvibdCJRZNyFd8guYQ""",18971,NULL,food
"""TfMkDoGV9CyEZWxfTNyuBw""",18972,Wedge Salad,food
"""SW_bVWdhRSNtB_dAQQoXzQ""",18973,Bar area,inside
"""KxmrtvHohLfoNbgUqgLtvw""",18974,Taphouse 23 bar.,inside
"""X7NGx6Mc3Vafg-1hLyTuTg""",18975,Paella! Always a good choice.,food
"""2MxS3OO1OXHgT8JiGjfUEA""",18976,QUESADILLA,food
"""lcMg-xDW0veRp-QEzZRoCw""",18977,Big bar!,inside
"""5e2tVrlb3bZh9Bk_YQzhww""",18978,"Loli's Mexican Cravings is in an old pink house along Benjamin Road, about a block south of the Wawa on Waters Ave.",outside
"""uw2ujSU1-0wvfigDYJWWzQ""",18979,NULL,inside
"""3nMCL7NCJiqEiBdRM2p8DQ""",18980,NULL,food
"""qk5vrUxo7_ZpWVVZeyotHQ""",18981,NULL,food
"""LigFPT2bDmxFtcApbJdyXg""",18982,NULL,food
"""g4HV7o8sUclVOg6CWl_KlA""",18983,NULL,inside
"""EzkMPH-Srg8BwZYzTjNGQw""",18984,NULL,inside
"""m_7eTL4VavKMdehV91Y0mA""",18985,NULL,food
"""B1BGc8aWlU7VrpBGeODs3w""",18986,NULL,food
"""VqeRIoZ9tMPzzZ_F_vuj5A""",18987,NULL,drink
"""RlYRXnsSdmersBd8r-8qlA""",18988,NULL,food
"""UWf8Qj1ehCyakkELExigPg""",18989,NULL,food
"""0t4SbG_tRRIOiz85fbuOAg""",18990,NULL,outside
"""DyyJMf6-fqss8youGz3wfw""",18991,NULL,inside
"""mg-vFLgaVOpoEWww8OXb5Q""",18992,NULL,outside
"""NqFi0hF4Jw_WBz4xVn20QA""",18993,Fresh Smoked Jumbo Wings!,food
"""Xu9g5wJt6XI84DLbZ-JE1w""",18994,NULL,inside
"""1d1OwDiZfxDVV5BCii_Kpw""",18995,NULL,food
"""8M0GFo0Cd4UIl0G8HNIZRw""",18996,NULL,outside
"""zxQcEvVs0SENouplYh3SyQ""",18997,NULL,food
"""EZ4PR0GQpRBqk8bKcwQNuA""",18998,NULL,food
"""g60tuN8E4Gt-9cWX1nLmtQ""",18999,NULL,inside
"""nESIB2gZQoPyZHMCa_DuCw""",19000,NULL,outside
"""YtUhsZG53LO5mnKoJ9T4Kg""",19001,Coffee and conversation,outside
"""yN_Jt4l1R8TvqNPuRv-CCA""",19002,NULL,food
"""dq9k3tYZ9nlYZFalXrYbeA""",19003,NULL,food
"""m4ygD9pX3m-Py4k1iZWfug""",19004,NULL,outside
"""k2Hxuz8KbKHmPdixV5IiZQ""",19005,NULL,food
"""EPAM1BcxzilDfgPU0xvDtw""",19006,Loaded fruit platters,food
"""B-nW1JciIcmttuOQhdRT0w""",19007,NULL,inside
"""1T3Zv0cUqY8cqijq4cDW-w""",19008,Harp,drink
"""9EUZJ9tUumhXwXv7FVAo9g""",19009,NULL,food
"""I8ee6THf6ypclUAXef6rvg""",19010,NULL,inside
"""Kiz7eYDmQd_WrOlCHfudsg""",19011,Wok-Seared Ahi Tacos,food
"""Fd1e4PzyEnnk8sUSQ9XQgw""",19012,Bar,inside
"""rSlBIptX7VA1XIcWNba_5A""",19013,NULL,food
"""2zqGg9GyUqT-kuZ_tq-gXQ""",19014,Stir fry w/bread,food
"""XBsD-YVeSQWkHFttiKQtZw""",19015,Inside,inside
"""s3tNLxQ-qJd5dgVdzR8UcQ""",19016,NULL,food
"""t4ZZMDI1dSt7Fz6aAWjypw""",19017,NULL,food
"""Mdx_Q9UwaksELov2nt_7SA""",19018,NULL,outside
"""R24M_qNnEOth8lhxxpgyjw""",19019,NULL,food
"""-x7vjRsjHXaFdeoNBsL-1w""",19020,NULL,food
"""oqbvDg2THwdw_zSRe45JxA""",19021,NULL,food
"""KqvRdG29q5wPX-Jk0FkEAg""",19022,Ultimate Brownie,food
"""A7e1dtcvu5IenxQKRZb3Dw""",19023,Thai Chicken Salad,food
"""sdCXwQwFRJ4xIYkbKh0kKA""",19024,NULL,inside
"""9yHkD-dtIV5_GEoliFywdg""",19025,NULL,food
"""N_qhIbkJ0Ty3-aa4e_dpHA""",19026,NULL,outside
"""lvVFfRrISabKVA-WfQo_pw""",19027,NULL,food
"""CElviLP88hEN0M6mqFdHoQ""",19028,NULL,inside
"""CT8eYkf7KG63EX-Dteo-PQ""",19029,Duck Salad,food
"""ubXFBVDehzFFBf1U6mibnw""",19030,NULL,drink
"""DSvvBMyjg787Z3ujaFbH_g""",19031,NULL,outside
"""27l239nxDjqYLMSDC1GHjA""",19032,NULL,inside
"""dX3t865CZyQRCew-NI4hCg""",19033,Family gathering over delish donuts!,inside
"""jr69TxoJrOu4Db-hyDAZzQ""",19034,NULL,food
"""UJ5PSVhpAxXSWhkpGenZvQ""",19035,NULL,menu
"""rT0M7vOR9zbhMr5cDCtT0A""",19036,Interior,inside
"""sFAyKpDhOUSRYu7WL2BHIQ""",19037,NULL,drink
"""ziF5v3IR7gWWe4r1nN3VZA""",19038,Burger,food
"""KPckRCFDv_yQJU7QU0Y6NA""",19039,"Boeuf Forestier $39.50
Prime ribeye steak, served with a mushroom brandy sauce, roasted young vegetables, and EXQUISITE au gratin potatoes.",food
"""MESzMu9-oXFRgKPEbzP8yQ""",19040,French Onion Soup,food
"""kLopMubMr6BV5dm93aHhiw""",19041,17.55 Black Friday.,inside
"""TwT65JKR8IkoX7W2ypaV4A""",19042,Inside!,inside
"""Dcg5o1X2ccJz-gSKE_TvBw""",19043,1. Shanghai Mix Vegetable Platter,food
"""l-a3qKrP3j965vBXjSa_rw""",19044,NULL,food
"""si27Utsbj3WXjlyHkNTx7w""",19045,Bout to get my grub on,outside
"""MDhZPt4qdbzlMowJgea9Ig""",19046,Wedge salad,food
"""FFTKs_r7KkepQpbwPyUVCw""",19047,Su/Sa boat,food
"""zFkt9-bbkwjcap8fQYHiwg""",19048,"The American Tuna Melt, Line caught tuna fish with Muenster cheese on rye",food
"""ACe1Bf2KsqGP_yd7bjoujw""",19049,NULL,outside
"""Q7mv6K3o_WoFYPGMo6lLiQ""",19050,NULL,food
"""LJ1m5NdCpjprtrCfdY4QbA""",19051,NULL,food
"""BQWwktSBjp4M5xmoeSKtyA""",19052,Mayu Ramen with Extra Chashu Pork - Terakawa Ramen Restaurant,food
"""kxXq3jlisqN8RHfS-DSdow""",19053,NULL,food
"""_zCed1xE_6a6egVz-4QxrQ""",19054,Front,outside
"""-BO60dkNnAPANaEmHvwJFQ""",19055,Halloween,inside
"""c3pakD8Osc0q2JPkhX3H-w""",19056,NULL,outside
"""SYWD5ujnp9Ao4PjzAsJO2w""",19057,NULL,inside
"""QvBhh2Llep5fO6VflGchzA""",19058,NULL,inside
"""m05Oqnee0vIib_kG_dNd0w""",19059,"Belgium waffles w berries, nutella, whipped cream, & powdered sugar",food
"""GTYhyonJgWO4zFLo8KTkBA""",19060,Tempura.,food
"""AYsEPdr181-nsTlLGhnskQ""",19061,NULL,inside
"""H0B69xI4czAis8HWFm7-qg""",19062,NULL,food
"""F8J52wMAg4AUgd_HrRbmMw""",19063,NULL,food
"""54OLVNPgO9iTWR30lPaFVQ""",19064,Dean Lewis,inside
"""BbRxEhVAvUejhe_PvveAeg""",19065,Live JaZz,inside
"""ZPWsCrZSW3CQKos_EGIkNA""",19066,1904 Cuban tossed salad,food
"""kXxpupeBpTpjuXJTmdpQ4w""",19067,NULL,food
"""sSYDo5z1FqWwrzy7hL1L1A""",19068,NULL,food
"""FmuxAy9MO46csOtYKGRbqg""",19069,NULL,inside
"""5KAxN9pxNeJl52WcZQHJxw""",19070,Live jazz music in Jackson square,outside
"""Grb_A3hMdQZ-uyIY_CCD1Q""",19071,Paella (during devour indy),food
"""XfNIrW1WUzS6NWQnZDe-fw""",19072,NULL,inside
"""AYERjkg_Cox4VMeWYbEIGQ""",19073,NULL,outside
"""KJp6eJQ0MB_dRQn_Tma_cw""",19074,NULL,inside
"""zwCwB09DyLTnYATbvOy-rw""",19075,Red snapper special on butternut squash purée with truffled fettuccine,food
"""Lm57dzLeTbBOHsRUxtxXdA""",19076,NULL,food
"""3jD6v46S8KLuu44CUDFL1Q""",19077,NULL,inside
"""3jgUD7mwfJ7bqwXmEENuzg""",19078,NULL,food
"""yUXF5FMspdQ2rH3RMJN4IQ""",19079,NULL,food
"""mONcdlsfaKL_b94vaYhdAw""",19080,Dessert bar,inside
"""r9M6xZBysfNpKgJsJybnbw""",19081,"Interior wall art at the Lure, Downtown St Pete",inside
"""-qxsv8T-QkVIfhshJqVe4A""",19082,Interior,inside
"""EqMGvv-JE5zMU1qTMc23fg""",19083,Pretty interior,inside
"""0sEO-bJQkDfsp7KEeOAdMw""",19084,Tropical Breeze Smoothie,drink
"""D8RCrcThZvYpVaLzQZNx2Q""",19085,NULL,inside
"""ukPc8wSxmAxEui2PpB6bWg""",19086,NULL,food
"""U6nk0v15PGvMR1IDh-PBng""",19087,NULL,inside
"""zNIUHHismltiTXKc_dJxPw""",19088,NULL,food
"""owTAsxDvK7P2pihSHWQ0Mg""",19089,NULL,food
"""79ZhU9699Vr3fwQmHRtXwg""",19090,NULL,drink
"""W3bNcXInH0A4W9AfYU38Kg""",19091,NULL,inside
"""Vsc03PDDHLI7JtLD-uaLbQ""",19092,Arturo chopping it up with the bf,inside
"""BJqv-f9cdo01rfYjXN-KAA""",19093,Blackened Chicken Po - boy Sandwich...fantastic!,food
"""8Z-8p0c6-cSCOz9t_hSvSg""",19094,Our main dining room set up for a reception.,inside
"""beQklZQkMR76_qne0PFqiA""",19095,NULL,inside
"""2rUyzRfms-Qa3nPMbzW_LA""",19096,NULL,drink
"""vyuv0_cg-Y7ehphnGnwMYA""",19097,NULL,food
"""RoLuKw8kTxK16Njd2O6Umw""",19098,Fresh and clean! This place is amazing. Many interesting flavors. So fresh and clean! Perfect for family days.,inside
"""eTgjoBSFYW5tX-KztcJXBA""",19099,Viejo Diablo,drink
"""9p1CbyqGEXP9W3DT7tWzZw""",19100,NULL,food
"""9rcVXtm5hZmfGcs0H9g75A""",19101,NULL,food
"""10eMjYXUzNQqdQkFz7pOYQ""",19102,Very cute,inside
"""BZnHy8VPLEX4OjZF-xYyyA""",19103,Wings & Drums,food
"""rqdMILvrxFeGNG-kqYil1A""",19104,Nana's banana pudding!,food
"""hdX5mRxauIoG-diuZhEzoA""",19105,Beer Garden Wednesdays!,food
"""RyYEfCFYGPQXeYBLjAcehg""",19106,samosa,food
"""S_uzWDfzKH3Q6C0hjXpUqA""",19107,NULL,food
"""vGSD3xUkGChjhCWjjBFETQ""",19108,Fresh Plum Tomato Pie,food
"""R_7kB-o9KeR1fO6-JkXltA""",19109,NULL,food
"""iM6SWSY4Y0o1LYamtgk8nQ""",19110,NULL,inside
"""ugx8YpjL_dZZdhT7CgR0bg""",19111,"Turkey, brie, spiced apple crepe",food
"""md02pEo5Ts6xytMhiRTwmQ""",19112,Breakfast with a view,food
"""FrQpQsyeVPMjFvz263g9sA""",19113,NULL,food
"""Z3rdrVOpV1aURRp2Qy1Hfw""",19114,Best civiche in town.,food
"""LpQVbUj4I57G_bg3qO7S0w""",19115,Longanisa Meal,food
"""Ij8_1PnGHKeMkt5jGduNlg""",19116,hot dog - nachos - spam roll,food
"""Rx9TM0MMy5a3YGcy3BdGbw""",19117,"Eggs Benedict Two poached eggs perched atop Canadian bacon on a grilled English muffin, blanketed with our made-from-scratch hollandaise sau",food
"""1Ic7cBsuRpPV8VWOuuGraw""",19118,NULL,food
"""g0q-A61C32axQYbDeV2X7A""",19119,NULL,food
"""flHgiEa8qaIietcWxEiq6A""",19120,"Panang curry with barely any sauce, undercooked veggies, and rubbery tofu...so annoyed that I basically paid to throw this out",food
"""CHnN3-sx9Ct2juG47mkeCw""",19121,"From ocean to plate, we control every step of the lobster's journey through our seafood company in Maine.",food
"""X2ckc0ezIOSNuM9pT_rS2g""",19122,NULL,food
"""zRcxtu7myjiq43dUGTd2bg""",19123,Another email I sent of more ideas and cakes.,food
"""J7G588JJVNpgxfAUkvo0Zw""",19124,"Starbucks Coffee, 4656 Maryland Avenue, St. Louis, Missouri, Saturday, February 24, 2018",inside
"""vo7t_QY1njaK91Xs2LeiOQ""",19125,NULL,drink
"""XbACtJaeVUxE00yvPiF6bg""",19126,NULL,food
"""1gRBXQhaxi1hI9OaMCjm_A""",19127,Chef Jimenez adding details in the kitchen,inside
"""AD7duKDC-JSPJtN8Grk0cg""",19128,Sweet Potato Fries,food
"""y7hLC4oUzJaB4NNkSAo8qA""",19129,NULL,food
"""XfG98mowTnUdTy1n2Hkjfg""",19130,NULL,food
"""FIFjEMHTnMBLi3tie8UhEw""",19131,NULL,food
"""1mpDaeMOC4COlpOGYWV30Q""",19132,Germantown Pub is the perfect place to celebrate Oktoberfest all month long.,food
"""kZ8ortSAceld1qszBkTTQw""",19133,NULL,food
"""wISoJx1f43Z7zbXf_JtuGg""",19134,Inside,inside
"""OivRnCvKSRGoAZ2OjjmOLg""",19135,NULL,inside
"""xvCmk_uXh7JYvpzWmgRGlQ""",19136,NULL,food
"""jwaLzGhjZu5ZNC4zVbMrqA""",19137,Breakfast Sandwich,food
"""j_CmmkGtz53IwK9vMuJlow""",19138,Margarita,drink
"""zB7KFxnhAGzUyWrv_5jpMA""",19139,NULL,food
"""DlDdADs3rp7oXghdihTrXA""",19140,NULL,food
"""NOnlIR3NvZgaYJ1Ho3e3uQ""",19141,Best place in Tucson to watch a game!,inside
"""IO681irf3r5JotdJaolzig""",19142,NULL,food
"""YQ_xtq-p5ft7RKuoyDnpyQ""",19143,"Emmy Squared - Queen Village - Philadelphia, Pennsylvania",food
"""dQgJ2BNc8hNFiFK0-Dv0NA""",19144,NULL,food
"""1vEHpW0cYkhq1qI-d75xuQ""",19145,NULL,food
"""ZbLFcNpaprw6JXjTRnfgiQ""",19146,NULL,inside
"""_FgrLL_US1VpL-ju9YjBeA""",19147,NULL,outside
"""5NaJrw2cbzjF4LC1ssLKmQ""",19148,NULL,food
"""c189pEvEHU_SInF-AedNtg""",19149,NULL,food
"""Usa-e732uDoEyEkCqOScTQ""",19150,NULL,food
"""nobfA1Wlbkm7HRzgjGSV4A""",19151,NULL,food
"""xDCFhKoeVBkAt5SjUo9uww""",19152,NULL,food
"""PcY-GWY-iFf5NXgaPuGofQ""",19153,NULL,food
"""k7y52tPQAAEUo8a9-abJfQ""",19154,"Buffalo Blues | buffalo chicken, blue cheese, green onions, mozzarella + buffalo ranch sauce",food
"""OO2noiY-rK3BGona4GD9tQ""",19155,Coffee with S'mores croissant,food
"""TosjZJW8V0QfrKRCaUsLKw""",19156,Clean bathrooms,inside
"""2btE5rWdfs7D7CrkWW47xA""",19157,Filled the Avery growler with Schlafly's Pumpkin Ale!,inside
"""Xt8YKPO9haoZxS8jkcDFeg""",19158,NULL,inside
"""n0pMqsw-tMGXstQn4eF8Uw""",19159,NULL,food
"""TrAHA136KOpzFbUEpNM3mw""",19160,NULL,food
"""n-KSJhEqymJ8HJLyeG-V8w""",19161,NULL,drink
"""xekb56wMRX2RtsUKdm6EZw""",19162,Chocolate & Chocolate chip..,food
"""5OAguRAmcbdC3-z7P550zw""",19163,SouthHouse,outside
"""_pcE8f45cJ62jc_9Uuq_bA""",19164,Patio seating,outside
"""VDVprmBDPqtwSo7QeXFMMg""",19165,NULL,inside
"""pH6zRruSdwT6EpwVfqrCVQ""",19166,One of their mocktails,drink
"""S97NjAoFqTYYm9DzqF-wWA""",19167,NULL,outside
"""9kg5rKzD9JnGxNVko0FPSw""",19168,"Jack Bauer, Teenage Vampire",drink
"""obz7ky7MTf2O78wxHuIpig""",19169,Cobb Salad w/ blue cheese on the side and crispy potato  strings,food
"""Tr_OOB_2O3rz0eHBKYNMjA""",19170,Tender Royale (Deep Fried Grilled Cheese topped with Hot Chicken) ($12.50),food
"""Nvktoua-AL6UEzDeUyP1rQ""",19171,NULL,food
"""K2LWKgBjt16VTVvsr8OhWg""",19172,NULL,inside
"""0o6NiQGHBTPE44AlSxGiUQ""",19173,NULL,drink
"""XrFm9jmoac_AM7hnPR9GSw""",19174,NULL,inside
"""uibCcHYuBkTS2zizRPu6-g""",19175,Located in a shopping strip,outside
"""aIr-8pNCq8eIC1fsyj-akg""",19176,Bubba's Special,food
"""-1bt-y5qRMTgwUnWh8m5EA""",19177,NULL,food
"""o0pOKy6_P-5cQrZjaQs_Lw""",19178,NULL,drink
"""n0vbaox2MgSfCNaFU3WQOA""",19179,NULL,food
"""vIZqvMTXg2Yupw0hojc0gg""",19180,Eggs Benedict was tasty,food
