uid,name,createTime,cools,reviewCount
cigDxklpo3sMBqdsv0j0A,Hazel,2013/5/14 15:46,21,65
TiikApjftLxzo5trfIig,Scott,2009/3/29 0:11,432,411
w89TrDsJ4fUy5lPjELQ,Tiffani,2012/3/28 14:28,12,78
RNWJx8gTIMVn1fpNFOCvA,Sara,2012/7/3 10:25,131,229
cS6w05o4ZE13E5T7X0AvBg,Renton,2012/8/23 14:46,83,73
ygPWh7dkFgw8LpwD1qL37Q,Julia,2012/6/24 2:44,10,73
Cw4SHF7wn7nsJhF_1GIpMQ,Delbert,2016/12/10 21:38,6,89
rRrFcSEZOTw6iZagsIwTFQ,Tigra,2014/6/28 19:55,2920,622
WBj50KJCMpbqDEVVJflWZQ,Ilea,2014/4/14 22:46,120,115
WvVuX_7Ut_AV1hAZ5OyFA,Daniel,2006/1/9 14:02,38,65
ElZ2ELzuaSiVOX6d3XgKeQ,Michael,2014/3/18 1:06,2714,678
vsy3sEzVIBu03mzhtf103A,Quynhmy,2015/5/19 16:18,82,91
qqjYEZZRhJEBEx4ikb53jQ,Joe,2012/12/2 14:38,8,42
zmo7PKdCCzd3YvWx8pD4w,Joshua,2018/10/28 23:28,0,1
bo4WKYqBoT0Cc23epTo8pA,Cheryl,2013/5/22 21:29,170,126
y5kpXmkcbaUDGrZymIj_tQ,Karen,2015/12/4 12:32,3,31
F4d2wqkl6TinPQ5VMhNsQ,Nancie,2012/8/6 21:50,6,13
R22aylbt1pexZdO2LF7KUg,Erin,2012/12/7 16:19,7,12
srhTOSgTBtvHeISgwd_mgw,Tommy,2012/4/3 22:00,75,203
QvvAhOthRPwMy3CD48MzWw,Andrew,2010/9/11 15:08,6,35
RjyUYaykGzONZo5TuIULbw,Lovely,2016/3/24 20:01,29,97
JU1bmLmcD9hzxA4cO1pnQ,Perry,2015/3/7 23:05,57,114
W9MCcOCulBnLyK5zlLVuNg,Travis,2013/12/18 22:23,94,75
JzupCYb6JmSOY1uau40ZXw,Kimberly,2011/9/1 4:57,560,335
MDYPe6zaflgXSKjgoUEHwg,Terry,2012/11/11 21:51,6,30
dBrQG46MhVWobyPeE6Q9Iw,Michael,2013/5/4 17:00,118,127
ZYS_P49XvgVhIXFdlxBb0w,Jeffrey,2018/12/6 20:27,1,7
1Bg0CcXE_6RMl5nnLGT4sg,Jenni,2013/8/13 0:37,158,109
MHOlnnphKyNDei4RUTkmzQ,Marvin,2015/8/21 0:49,5,9
bWnnMUQWi9FPDw_Mcyfk4A,Briana,2011/10/30 1:53,55,71
L_3akVgReBoM8h_qDqBlg,Rose,2013/12/14 0:33,16,13
W1gsUewF0aKZNDQJBIekPA,Ravyn,2013/4/9 13:49,34,96
J4n6d7SgEVho494YOqUnA,Alex,2017/3/10 21:49,0,2
rHQwXOOwGTa1bbyzgvqDg,Marissa,2017/7/9 18:51,180,122
wYlael7ejt4I3vjaXmpGnA,Zach,2016/7/3 21:01,8031,1527
ZVu07cZy8ABS8V4QFMLqLg,Rethna,2013/7/24 14:52,7,134
l1BxkplUwWczHNulfYEkIg,Jeffrey,2014/8/7 12:40,64,151
dA8Ip8OsKK8Rl6PE53EOw,Tiffany,2011/6/11 6:10,5,62
Grp9FmHU8C192tii15JSvg,Desiree,2012/6/16 18:31,3,9
4LkJIuob_334J33VjneAag,Frank,2013/7/14 11:16,360,292
ztKnTNiL9LY_N6fa_Li8RQ,Edward,2012/5/22 17:15,7,51
2BJoehcukDcZ9brSlu71w,Jonathan,2013/4/27 2:09,19,54
eqqqaT4S0YPIFHkGuENecA,Marleigh,2013/7/21 22:21,8,35
gFsTjoyg0YGm9gsJLMWQ,Bridgette,2015/11/20 15:32,235,210
Yj4SpqG0OJxbg8L1Qsrlsw,Joan,2015/5/8 21:45,1399,445
4RIjnR14NTgLaOXbsr2g,Lindsey,2011/8/8 0:30,4,23
_u2A8CdpnlXVSb5SCXOBQ,Nick,2015/11/29 1:06,65,91
UbmtMqCnbPe6t8g5a3QeDg,Michael,2014/1/16 21:30,11,26
tuCbSwuY45pzW8c6eInw,Jenny,2013/3/26 22:18,5,6
5l3vzl3snZzbM3w9hWKRDA,Danette,2015/4/22 15:30,319,226
Nl6LtJS4frVirCmSzDupg,Rob,2012/1/19 2:08,9,34
YY4sAHOP6PpP6jha2WqXyg,Tiffany,2012/12/31 21:27,4,25
QSIoCtJ1emofP1My3BfmHA,Jisoo,2014/1/22 3:53,840,603
0PhQk3KG7qCH_RkL0kNNA,Lisa,2013/4/20 15:50,79,214
fExlvvpw8srFzcxKmBIIew,Connie,2013/6/30 23:31,50,122
VkVyamF71Dwyia1AjbWvhg,Jason,2012/10/26 14:21,65,202
YWW6L7EcbmpN7qajEXtrZg,Lauren,2013/7/29 17:06,0,2
Iw2yGSfnlhuxOTSvF2zKpw,Natalie,2014/3/5 5:10,70,185
Dewn3eFhrFQCDTFu__Pp5A,Sarah,2014/3/4 2:51,165,111
C8eHtSM2vxEWXzqRNJgQVQ,Lauren,2015/11/23 15:56,2,6
QUEitIpPgH4bUz9ij59Lw,Bea,2013/3/8 19:44,2,25
PcgyHvdduilIJOz_05Sw,Shawn,2012/5/8 15:34,18,134
uC08SwQ2prKLWUouGuvRvw,Jennifer,2013/4/24 13:57,49,83
q5SvidrdDWAM2sHPoik7tA,Tammy,2012/7/1 16:04,14,61
nzl9hS2zL6_m58K2h80rXQ,Amy,2015/8/18 19:07,1,14
FVGl06f5NV3qKJEP4B1LMQ,Lolly,2011/9/23 2:28,298,246
jj0PP9nsgQvJCWTmEQ7A,Brady,2011/11/9 17:26,3,13
jA0ToEPV2J31wcS5q1eCg,Michele,2013/6/3 14:41,278,207
k_biLQDibaNRXxo5l_CBYg,Kathy,2013/9/14 19:41,93,24
gUmeYrp2WUjqo_elET1Qug,Greg,2009/6/26 18:45,4,16
CjPAo8v2K6GrRypugNssMQ,Ticie,2014/7/21 1:13,259,124
EjqpzxgodVlJfvDTk_kSQ,Sindi,2013/8/4 17:36,5,9
9Y1YkloHk2MAE3hkwYdFKA,Gene,2014/7/22 20:07,474,634
NzUzlpp0UEGzGVHcHnzTIw,Alexandra,2012/11/5 15:38,732,257
MCDYIJdZXnbjB9KYIGNwcQ,Gabriel,2010/2/5 3:12,14,157
wUTjHpPAs6EWFZtMfEQUiw,Steve,2013/9/9 15:53,78,372
TvrI_1L5kq5D6SLHvdu3Sg,Yanik,2015/3/11 20:46,11,50
Wxw5fFaT2b3hZn1PcHGPQ,Timothy,2016/9/30 19:00,58,117
EFtYGhfWfdvJ637LKKvNg,Nicole,2009/10/1 18:23,20,41
ugsrLdSkRmZa1AUUAMOG2w,Shanita,2014/2/6 6:56,267,255
dKHZzPX6qtmqGUxiDqR16g,Chris,2011/11/26 2:00,11,33
LOKNR2g_LkXjOTys3s_w,Philip,2013/3/1 21:42,68,145
24NhqfQwLUSHV9rTqNltvQ,Geraldo,2012/6/6 2:17,164,124
GUTHHHARQqEQ0OdRfsSc5A,Denise,2013/6/27 20:11,50,102
E5Qm5W2BsMFCTirHq4DEIQ,Laura,2014/5/23 3:03,47,190
c4pPKKg3iE6yt2dhGPkFuQ,Erin,2012/4/4 17:19,9,33
gx5j0ylWlevoBWikRa9M6A,Danny,2013/5/9 3:11,71,212
_jKKicORwRzO8kTl2qRIw,Sandy,2016/2/23 4:15,3,34
SS5dFvTbqa82UN4mZ25Lw,Matt,2011/11/20 4:37,7,39
fG19xgTERyH1htp0CKhUnw,Doug,2009/7/12 15:55,7,16
dhfosjRRQId5s3wM1q96MQ,Kim,2013/1/28 2:44,103,206
2b2J7kW1nTVTtiZtizwtw,Lauren,2012/9/30 0:01,589,874
6VQZtC97AE3xImIJIJvakA,Dorene,2012/8/16 19:06,464,374
2AUPG3mXaBArSBQmTs9S3Q,Constance,2011/8/31 0:43,57,55
rPGacJwckFwOix41wppjPw,Theresa,2011/6/30 23:50,4,26
MVplKbW_ZuQHVz2xRczkg,Natalie,2013/5/20 22:33,53,193
jNlh1iJECYzK5ArJb6Woig,Melanie,2015/9/5 5:13,1,2
ObZnTiwMA4gaTqa1_mB6A,Todd,2011/2/8 19:40,83,234
NjqFMy4LC3taVB4Vs6_eAg,Jackie,2013/3/23 1:48,15,36
40AouWLnY0pQDwJUcidqiA,Gabriella,2009/6/13 1:53,347,324
ZaGr5rAre0s3ArTnbnRZaw,Andre,2014/6/6 20:40,9,41
_p9_GXbJNUJLkieaOFfhHg,Lace,2017/1/13 15:12,80,80
8OPSS6sPt3LpIIk6jjJ7Cg,Jay,2013/2/16 15:33,16,88
9hfWfb522BxwymuPan4dKQ,Kevin,2016/3/11 0:18,0,3
6kJFLAHVtNsBEZaRTqEWQ,Elisa,2011/2/18 13:37,3258,210
xLI9qfKCIZgXPymqlg2Z_A,Ryan,2014/11/23 17:37,68,119
xchs6nVsO0h8H6UPV5cJFw,Alex,2015/10/11 23:03,0,8
ae_Csk90z4AjuanqJhF0Xg,Katie,2012/6/29 4:21,269,200
VVs0OoDD7ikOS5Qtme6YQQ,Chanthorn,2014/7/22 12:26,210,221
sGaoPWB_p1aOm5z9cnV3Aw,Wayne,2014/6/25 22:38,830,569
cO7V4str5ib3y896cR5Lgg,Anita,2012/3/13 16:32,8,58
_iFQizWlWQFH1nCSIOcNRA,Chris,2012/5/6 21:12,81,170
nNlRYWO00FvLVQx9Hp6_dw,Jeremy,2010/6/18 1:12,889,903
1pT3x92oLtKcJYeyW7fhw,Katherine,2014/11/6 22:17,79,139
dWH4awXz0gh5N4DmVUE0UQ,Jarrett,2013/10/13 15:51,3,74
3gycoWd2peEFYmZ1YQH89g,Tristin,2013/9/28 1:20,12,108
C01LcLZ4CsmoWaVPlvUgQ,Megan,2013/6/21 20:34,22,45
2IAjVpiZIxC0gi8QQUpQ,Dan,2012/12/31 13:53,91,117
eZg60HZVrM5qgAx_3qf3qg,Robert,2010/6/3 4:00,171,576
kTpsjDUhl9BlRl0FVuNreA,Alisha,2016/7/6 1:19,3742,378
KWVIxZIbQq3hLgrbIqWpOQ,Steffini,2018/1/16 15:26,297,265
jfHjcnf70TOIv2jWMNhQQ,sara,2009/7/1 14:28,11,37
Iq01HVPaGAJYJXUaCq3Dyw,Lauren,2009/8/26 18:31,250,367
QNfiO3A1XA6xoJICSsrVkA,Jackie,2010/12/14 2:21,2,12
t7yU4kfld4v7joqaw51xlw,Nicole,2011/5/2 14:50,25,172
w8nb2zbYMbh4DL8vl_d0Q,Chanelle,2013/7/10 21:30,97,38
bngsK47bz_6L4ELxGaRMZA,Dina,2008/10/8 15:26,8,20
4lXwcTkAaoZoO17y9eOljQ,Zhen,2011/7/20 19:19,833,219
kBEzLgLmbZ0SOPLc02Z_fg,Brie,2014/4/30 14:57,256,480
zhEh0PeC628xd5Xb2kDAFA,Joshua,2016/2/18 10:04,0,9
XN1MVbCvJMXWk5oUsJSiQA,Shreena,2016/12/23 5:47,0,14
iEm4iGkgzgeDDpn5WDBQCw,Amber,2013/9/9 3:17,269,237
LLdJzGmZme10ZkY7iL3Q,Ivy,2015/6/21 4:07,96,73
vfTNSe5tdJo2OWwWGE5jQw,Shawnmarie,2017/5/1 22:52,417,261
eB2IT5OyW152rcP5_TIdw,P.,2010/12/24 3:00,1,17
V94coZnP4yPh1J52DRHyw,Jay,2012/11/23 20:33,74,154
lWPBqCM2oBL8mdOC9WmqbQ,Michael,2011/6/9 13:30,1,23
SdCJDPzYb4iieCBpytSg,Quentin,2014/12/22 18:01,0,3
pmlfDsFkRxefgLP8JoS8Gw,Insun,2014/8/6 23:19,5,49
2L1HfprZjcqHXuXf5yFqdA,Diane,2014/6/14 21:33,2,23
KuJCzATUmXSEhaWcIX8kwg,Dawn,2014/3/19 2:05,58,84
4hSIARFbUHUIBOSIYn9Ueg,Chau,2014/5/6 22:33,38,135
hQgWwIjEbn47nN2BIr_LyA,Samson,2012/8/19 22:55,281,248
Xz6achh5wpWKRB39I9OyA,Nadine,2014/4/14 8:41,180,346
L01oX7Agv8WcKceODjWNpw,Ken,2007/8/16 19:48,6,25
kkEp9EfDHKkT4g4GFFh0xA,Ryan,2011/1/12 5:27,7,53
rqzIey6wUEBStozuljQDwA,Mike,2011/8/4 0:14,60,75
VISqw543n9wlbGuAORFYfA,Andrew,2013/1/8 21:23,11,15
RAa50KyI6qavYXW1hEe50g,Rob,2013/2/2 17:16,1,5
YBFi5KUZyH2MkLL_PW4pQg,Noel,2015/10/18 20:42,154,100
hbOwSF1SLWyC1BGVyujLhg,Jeff,2013/10/28 3:51,14,21
BkFbm8cUuwHi9FgqvYu1ag,Katie,2009/12/10 4:20,115,297
KGdV17WL4x2w52VK81D_Iw,Sarah,2012/9/2 17:08,122,211
iJ97UrvPlGNttp44qsJ4A,John,2013/8/3 16:26,2273,2399
S_BWkaQ3NZADBHGokSRGeQ,Matthew,2014/8/6 17:43,546,531
HHjgsteAYvsFJDzVKw4TEg,F,2009/1/26 1:52,17,55
xk4NFn6QDZnPfatLCjVw,Fernanda,2014/1/21 17:53,3,17
gF9BKX9fuTPQLEFvSok2Q,Sherry,2014/1/25 20:02,175,722
hLxIRMn_UtDGVG_8Z9qkEQ,Joel,2013/7/26 20:52,1416,531
HjyeYbnxg20fzRK7jyqPHg,Jenny,2014/3/31 13:32,888,630
tpHFC48zIkvgnUiESPCptg,Rick,2011/9/17 14:34,260,705
Xrdf2BAcnhbfz8U0bRAWQ,Jess,2012/8/11 4:57,379,384
qK117Sd8jt0lpgDXP_5_7g,John,2011/10/30 20:28,161,270
u2ieYeNF2qJish28lX0Zhw,Rin,2013/9/18 22:51,9,20
azxj85sYQhwGGIgmlYAhSA,Katie,2012/7/15 23:16,12,61
EG0aFzmuTQtIrl0rX6z2hg,Josh,2012/12/5 18:40,48,108
2rYzegaJzjv0d6Ejo6r9Q,Philip,2013/5/6 19:35,2,21
QfoICoZaHqjFRK9ng3Ynw,Shelley,2007/9/23 19:56,406,356
ZwVz20behOZnyAbevyMyQ,Amanda,2013/8/25 23:28,41,126
o3NFvF_M7BW8aFnKSbXtDQ,Kristy,2013/9/10 15:20,0,3
lbmyKWjxRFpWOIiaEkWvTw,Allison,2013/8/27 21:01,47,80
GBoxtAb3tb5v8XEPLs_qMA,Deej,2017/6/25 15:24,20,28
4hBKla_g6faaiMgtu9XMjg,Caitlin,2010/1/22 1:25,13,27
0x9j9gaCpOpeMO8BQc44JA,Kristen,2011/2/6 19:30,1,22
OvpTIjhGpg2y2kklHa47NQ,Shary,2010/6/8 22:06,182,219
hqAVuQzMt8KTezKeqCdQCA,Konstantinos,2016/1/25 12:32,4,23
JgRDi1VI54OwCdmB5fpdCw,Lauren,2014/5/12 20:30,18,13
d1_5vdrmf1TOMo1K8OAIQ,Natalie,2014/1/17 3:18,1,16
YfPeP9dmciMYg83esNSWw,Amie,2017/2/27 23:55,1208,339
HoNBGEnHY4SAhaaMcptzVQ,Crabby,2009/1/2 18:50,7,39
cC4lLbUdC09rsONYuk2NA,Joe,2012/12/19 15:33,0,9
F2jM6CjhDznpJGPEaEPvFQ,Noel,2013/1/19 7:17,10,104
zmS3up3ydQKDzFIoxMBw,Alan,2011/11/30 18:03,10,65
NJUnFyPaSyqcQ5u6mu21g,Cris,2013/4/15 22:23,82,101
LnFIWZM_l__4t8Qxj3pnOg,Juliana,2012/6/4 18:34,279,606
H9FsL0Q_yHfao7kNh55Y7Q,Ben,2010/3/22 21:20,1,11
mIhyBkwPmOBymkDN_zZzxw,Todd,2016/2/20 19:43,16,163
hfZiJgz6ipKp2oBQbtnehg,Leslie,2010/1/6 22:14,188,199
9gszmD4ANRbWQKsgDc04bQ,David,2013/2/20 20:37,7,25
CgaC9pJzs0OtTXOA1rhzcA,Danielle,2014/7/10 20:07,4,21
16yfdXvoj6ra0hqFjLu2cQ,Mackie,2012/11/23 22:43,79,140
iFqDHQ4tdb5qrKso6Netyw,Amber,2014/8/7 19:15,32,104
i5IMa867cv4KAoYI7UJg9w,Scott,2011/12/1 12:52,2,22
tZH0K2QuHoVzAhygQx2aTQ,Dan,2013/8/21 5:06,9,61
LmwFqOnzXLDzDG7RjIinw,Erin,2014/1/4 18:56,0,4
VjA1teP4BA2y9ZNzfihr0w,Pamela,2016/6/7 20:30,1528,556
pO5EMY8vS14IuivFNcpag,Aja,2013/9/5 16:45,4,28
7Myg0GP3bR7Ra3xMTcEjA,Jasmine,2017/3/31 22:35,3,8
_3vUQxQ6hPyhx0GFErnHQ,Sneha,2012/12/26 9:27,66,56
npeaLcaKXWvopO3Bn7_4Og,Linda,2014/7/5 19:47,6,23
UV6kQ5MqadMq9SaVv35fqg,Veronica,2012/8/27 20:30,57,103
HvOPHE3AjerrOP9kzIS6w,Lisa,2014/4/12 19:24,4,23
urGnh8EockwwJ1PgzgYg,Erica,2013/12/27 16:18,77,180
x49sPiZ0UxwtsdJnR3T6bQ,Jeremy,2016/6/30 1:18,307,113
h1ncq0U7uLBC5Qisj_0jXQ,Eric,2013/2/22 7:53,4,13
7mtarDWUY6GZezh8yK59Q,Kate,2013/1/25 1:50,82,50
p6RurvWCPEqR8PP4siwiVA,Emily,2012/7/29 21:30,1149,642
6pbNMgTnSYrtPHDN07IXwA,Cindy,2011/6/9 20:49,6642,1220
HHp96KPsroyYDAHOwo_VSg,Leigh,2012/6/13 18:48,171,138
BlmH9A3KVAGZV_E12SgVRQ,Shawn,2011/5/29 21:38,32,122
fDAO1_yGS6juKGKOz9qWFA,Ann,2012/7/15 15:09,5,32
GYN_s0zcUqKN5yupLvbS9Q,Lindsay,2013/7/21 0:47,3,23
KICzcca1DF04J2DqRZnECw,Annie,2011/12/1 21:15,23,36
3r2GQn7QQhlR3CsbIemVBw,Alex,2013/2/18 23:29,26,123
nVXQ1ScX2I6lw0dUKFGmKA,Lara,2014/6/10 15:06,244,207
IrwxIO6u4XMgD_hPjRPsvA,Johnny,2015/4/21 18:33,16,11
efOnvhbNcd5T5n1Ozs9CWw,Emily,2013/4/5 22:19,26,20
ztDSO7DSGNtPN_XW5VFjvg,Adamal,2011/11/14 4:09,201,171
mRz772a5aMQqq8M2lXLmmw,Gwen,2012/7/1 7:19,4328,462
ouIfeajiYdt7qMj1tr7e1A,Moira,2011/8/20 3:05,230,283
3IuR6mrNZfSu4GE6TGx1ng,Lauren,2014/8/3 23:43,173,323
YOdGOZc7xHaKGoVM8gNZiQ,Samantha,2015/6/6 2:45,4,26
KgUSfrPPD6NArtnnuCtgTA,Jake,2014/11/5 23:19,0,8
F76i3Syqc_jTR2m2vXGwuQ,Gilbert,2013/3/3 3:11,67,282
0hb63A9uWjR1YIyVMu6rg,Todd,2012/4/16 21:41,1303,680
wXdbkFZsfDR7utJvbWElyA,Ken,2016/6/2 17:30,6960,3986
NMTmYmF_0fAUJoOOzGkvUA,Michelle,2014/6/12 16:47,7,17
woDKnGyKCDfgCJe2JuoU7A,David,2011/7/28 15:54,12,31
Up9kYquvpXWeS_w4xdpOQ,Madelyn,2012/6/9 17:10,12,43
7XXKi6pgXeX1uJZcGjKNRQ,Angela,2015/6/1 2:39,259,203
ek0mpkmgk2ozTPZWq9SEJg,Kristen,2014/8/10 20:54,2,4
X2SJ3wbnYLavsXBNS2FXig,Steven,2012/5/20 2:41,8,125
fJZCZVjkQ50_wUrOiIIQOA,Matt,2014/3/20 19:48,17,49
yRAtycPAWAG0xySC9zNC6w,Ross,2012/9/2 1:41,34,99
dXI9ppNmmfz1Glm0eneJg,Johny,2014/2/15 10:55,17,81
rnc7w8Nek6PjUQ44B3xeA,Ryan,2013/6/9 2:52,13,80
4LGxFnXBSv41AIth_P1Diw,Allison,2015/9/26 17:49,58,146
5dK7rSjS9e3Mqd2nSWOxeg,Tamara,2013/8/25 14:33,36,147
Te_7xkp8joKiZEWLoB21GQ,Brittany,2013/5/2 1:17,4,12
rkZgeh4OBQnKuWhkw1yA,Dixie,2012/12/27 12:39,203,395
pVpZVCrg61s1yPrfQENYoQ,Eric,2010/4/15 15:16,13,65
HR5TCqAjP9rlM_n_BA0JfA,Kay,2014/10/20 4:32,3766,223
6Yy4vdVpfmy19SigDdVZtA,Elliot,2009/2/2 20:21,109,242
7iFUtwc9hhgGCThohNFwtw,Aaron,2012/1/18 19:56,84,199
KETcpRIRQJKXg6_3JtFBQ,Nick,2013/7/12 20:31,10,108
7LcWTeRxVHKLcuYRAyw,Kelsey,2015/6/25 20:06,48,128
YWB5HV5VFWXz4TOYBMmiEg,Bryn,2015/12/7 22:07,1045,252
eMJ3vrbyMt8uB5JTuKgHMA,Shannon,2015/8/30 2:48,0,5
vSwBxkNSJS1rYg_Nb3jr3w,Kim,2010/6/7 3:10,79,138
LNQC13uHuPUh8DXmcsZBPA,Inga,2014/4/12 21:21,4,12
J7xKUU5rNmpQvBfg4zly5Q,Rod,2013/6/16 16:32,18,102
N7s3Vdp4gwxUgJl2nQ4ekQ,Han,2016/5/27 23:00,16,265
AqO5pwf4FDZDw4rTjeYD1Q,Nikki,2013/11/12 18:15,10,36
spMe7W8BBhDVD9ejvuaM7A,Mark,2010/1/11 15:28,47,116
wJv4kT5w8nFxaO7whi56pw,Jen,2013/7/1 13:39,1,18
3YhG4h4Ok654iVfqdmkuRg,Jacqueline,2012/6/11 14:06,476,353
a_cGctRb1Tjzkzw8Hp3_Q,Allison,2011/5/3 3:31,1759,1068
oWI2rSsR1YruJX8Mu13AKA,Al,2011/2/13 20:25,77,189
yXnEnkRdQLEb6iPxoS1ZTw,Joanne,2012/7/9 0:06,312,235
Vg0Hj1sk92UhPBcoFqalw,Nikky,2018/5/21 15:13,192,159
09Gups6_gNJhRR_lZycsw,Gabrielle,2014/2/11 19:25,73,45
GL9vbvSBR_CymWZ9EvY3Lg,Dana,2013/5/21 21:55,708,623
LcVWPftCRgtx9bQ_bCgDw,Anna,2013/3/7 21:59,32,148
KRS_0bUdbmhogb0Ou7LewA,Hali,2014/2/20 15:26,83,258
rrIvey87_044B2hxa61NJg,Brandi,2015/6/20 23:39,4,13
6_oacnOahT1x2a0ic3z3fA,William Aaron,2013/6/20 3:30,167,189
rCsRmePT0JcI01ssVbTAQ,Mailoha,2013/2/10 18:16,882,633
_EIuMqvlS_HRUKk5CKzMA,Jennifer,2011/5/27 23:16,219,272
AA7vCgrHFtK_ErLLe9x2ag,Amanda,2012/6/12 19:12,150,89
G3wKnut3kQVLMksLcvR62Q,MICHAEL,2009/3/1 19:40,8,68
5gT1REthZ3eGsrP8r79dg,GoBlue,2011/4/3 2:19,22,120
3lEQPBOYTVl5SmZ55yuyzg,Ally,2017/6/15 15:19,0,8
3MZkJRY0nys_5rJSK1tUVg,Mat,2011/1/21 0:46,4,5
GdkLw4ckPq_HGTc3pEzWw,Judyth,2012/1/18 22:53,2,7
N5fd36xJuEEHAHLHFirVCg,Lorraine,2014/8/2 19:03,598,177
8tW__O8kZxiD2K8HJnrmNQ,Roseanne,2012/7/27 5:49,84,87
bTTTpFaHmyRBZUTbWa48g,Maria,2015/6/5 1:56,188,286
tywhgQdCMbishWPv6W2Q,Hall,2011/11/20 0:16,202,587
B2cAVkDQJ3GgLbYyMihaeg,Drake,2012/4/7 15:03,42,146
Dhw0V1MEz7FFkWUHqwcWkg,Kelly,2012/2/13 2:50,15,41
NI4bTaEEmVwsBbFYfX_WGQ,Ashley,2013/10/1 21:31,26,51
7wHL9IJu3ShB1dmAHvWtVg,Chris,2011/7/24 22:33,1,17
w0mPw2UiiQ_suTMozzi0Tw,Jess,2007/7/27 2:31,30,107
k7HJ71euhzkS1HSkKwJcJA,Brendan,2013/6/26 3:13,107,132
wcv6ypJ7oNdfBA6QiB0pgw,Ashley,2016/2/20 18:28,435,339
tBI1rbIioJ7o1_00OMXaCw,Perfecto,2012/3/6 17:42,3377,341
WzYRtVAPLagOGBPe7hfg6Q,Lacey,2013/11/13 18:52,2,3
JOXV4z_oYfROwFe29x7jpQ,Christine,2014/7/11 22:26,871,350
PmnfxylEbF_u4KMrOHBweA,Brad,2013/4/16 20:07,17,16
GBOOSbEqcvRqp5X5ZCEfEw,Joey,2015/8/2 2:43,358,432
_WNvBa5lvoDkG2NuH4fD8Q,Jovan,2014/2/27 17:57,36,126
vOVfqbxaD812H5WJYY7XIQ,Justin,2015/12/4 16:23,4,31
Hax1ZnMsebrqRInRLNmujg,Amy,2013/11/26 0:31,1,21
58RoZz7uNRayfo0OfSoNHw,John,2012/2/26 23:25,29,89
lyPmG5d2NJugwSLxbhwzZw,Aaron Kocourek,2010/1/16 2:48,9,47
629zIpQCFaHgVZZVQKdpew,Alyssa,2014/8/9 17:42,620,288
cqoSx4ITtvkYmWaL6gf0YQ,Shuné,2013/1/16 19:56,1720,527
zisX6x_ifQL0qt3BcPd0og,Anna,2014/1/3 17:01,64,212
cog07lL_AMxF2fC8OeCdA,Yemisi,2014/6/14 19:37,185,188
ZCck4jUKmiQC1gPzADHgA,Angie,2014/4/29 2:55,14,50
tAvTA20fPe_bF9mpo14Vw,Charline,2013/6/17 18:58,47,93
5vH0HvbEzBqhB0h1jUIbQ,Sherilyn,2013/1/5 1:10,1,4
1F5wbSbtUBzxS8IsM7fWsA,Nicole,2012/7/2 21:53,22113,570
HOlJLGHWOIw2OFstyvdw,Jose,2014/11/11 0:43,1,2
8_xJU4HADrtjDtF6l9eIQ,Amber,2011/10/15 2:17,2206,405
xTlqpuuqtO0FWs12gd1v6A,Candice,2014/8/28 22:33,140,150
tmOTvjku1y2kRYnpbyKJIA,Marc,2012/4/23 23:22,31,118
rUQ0uTP4lbqbEl7PGhCugA,Mel,2012/12/16 22:28,2625,491
iEhpkdXhqA6ozUBwKYPPPA,Donna,2014/3/19 3:33,227,211
GfId9mQePFA2PvhAd4WGQ,Robert,2015/3/28 3:27,1583,746
jaPSWrw_W4CpGf8RlQWg,Daniel,2013/6/16 1:47,18,74
0pKgsnBep9MuaUC33x8bfA,Ali,2012/12/5 18:29,29,37
cpoLBmAtywicBvffYyr8Ww,Amanda,2013/10/31 13:35,153,86
3ZfUVW6FJ6iomaHFjFXrA,Mike,2011/8/1 23:35,53,56
MYbraMGFYTtt9sI0MF3hrQ,Mike,2011/3/26 13:12,46,54
e67fm29pOiQUcPSltCAHVA,Jude,2011/8/27 2:11,4416,664
3bNBjFXeNnDJXq3OBZgDsg,Michael,2013/6/8 13:49,7,25
XGnkR0IYLO0tPdrtlea0Lw,Sydney,2015/3/15 20:31,21,64
SM6JNYGFkQvZAYaiWw9qgA,Joshua,2013/5/26 19:06,49,123
mFBADVb0LOlTbJFXspUKw,Kristina,2012/10/19 15:51,135,162
8FWtB83j6xAkDkqka8LUaw,Sharron,2013/10/13 19:59,109,267
64ZAz3JBzEdsPKUNP2SSGg,Joe,2012/12/17 7:07,4,42
O4fMesAW6Bfc4Yke2mNjiA,Tom,2017/1/13 23:20,47,82
cIVmIJD7nIiEcVGamfBoVw,Jay,2012/2/25 21:13,537,929
pLE9PzQ3BNFbGjrMSxo2Q,Jonathan,2013/4/26 21:57,493,330
wtr7RWU4Zv2KwwijuqueQQ,Jerry,2014/7/6 7:43,59,69
aYveEctPYcZiubXyEgLhTA,Erica,2016/10/22 14:33,1249,368
8iCpRXxWFBnoohllyoOX7g,Chrissy,2013/9/24 13:09,5,20
y3zRKRF2uJYoOYe_j9siA,Ameliana,2018/1/21 22:20,0,29
Fwmhn5KFCttQWvgCEYrFoA,Jenny,2014/1/6 5:27,3,53
H_irhqS602f7toRzjTHA,Tony,2014/4/7 11:13,163,187
bQqSCBnZGmNoC2Vn8VGPlw,Michael,2012/12/17 5:28,9,14
MGhd2nlRMNtMapKIstA9qA,Derek,2014/5/21 22:44,18,87
LAvUtr0ks8BnJJyVuOiDEg,Sierra,2015/5/21 18:10,97,67
H3cExEGaTjX_NVDvgS5TnQ,Sybille,2013/6/1 18:36,75,105
